run_id,run_name,dict_threshold,min_support,min_dict_chars,max_event_coverage,dict_min_label_margin,dict_prob_smoothing_alpha,dict_ml_blend_weight,use_ml_prior,policy_dict_size,econ_dict_size,dict_total_size,policy_event_active_ratio,econ_event_active_ratio,policy_label_match_rate,Imp_mean,Imp_std,Ieo_mean,Ieo_std,events_count,size_norm,score_primary,score_coverage_first
20,run_020_thr0.50_sup2_len3_cov0.35_ml1_mg0.02_sa0.00_bw0.20,0.5,2,3,0.35,0.02,0.0,0.2,1,794,975,1769,0.9276018099547512,0.8461538461538461,0.7782805429864253,0.22680302301836738,0.7646494577412417,0.12353101275120926,0.6703638409755788,221,1.0,0.782579185520362,0.8188687782805429
5,run_005_thr0.50_sup2_len3_cov0.30_ml1_mg0.00_sa0.20_bw0.20,0.5,2,3,0.3,0.0,0.2,0.2,1,721,969,1690,0.9004524886877828,0.8416289592760181,0.7601809954751131,0.20885652281745296,0.7586128452076338,0.11400420625645083,0.6716597692987588,221,0.9277218664226898,0.7692247664073723,0.8044081630118443
11,run_011_thr0.50_sup2_len3_cov0.30_ml1_mg0.02_sa0.20_bw0.20,0.5,2,3,0.3,0.02,0.2,0.2,1,721,969,1690,0.9004524886877828,0.8416289592760181,0.7601809954751131,0.20885652281745296,0.7586128452076338,0.11400420625645083,0.6716597692987588,221,0.9277218664226898,0.7692247664073723,0.8044081630118443
17,run_017_thr0.50_sup2_len3_cov0.35_ml1_mg0.00_sa0.20_bw0.20,0.5,2,3,0.35,0.0,0.2,0.2,1,721,969,1690,0.9004524886877828,0.8416289592760181,0.7601809954751131,0.20885652281745296,0.7586128452076338,0.11400420625645083,0.6716597692987588,221,0.9277218664226898,0.7692247664073723,0.8044081630118443
23,run_023_thr0.50_sup2_len3_cov0.35_ml1_mg0.02_sa0.20_bw0.20,0.5,2,3,0.35,0.02,0.2,0.2,1,721,969,1690,0.9004524886877828,0.8416289592760181,0.7601809954751131,0.20885652281745296,0.7586128452076338,0.11400420625645083,0.6716597692987588,221,0.9277218664226898,0.7692247664073723,0.8044081630118443
33,run_033_thr0.50_sup2_len4_cov0.30_ml1_mg0.02_sa0.00_bw0.35,0.5,2,4,0.3,0.02,0.0,0.35,1,771,955,1726,0.9140271493212669,0.8280542986425339,0.7601809954751131,0.25025090663267757,0.7650461353871701,0.11927767419443548,0.6646556412391476,221,0.9606587374199451,0.7675779228575095,0.8034200568819264
45,run_045_thr0.50_sup2_len4_cov0.35_ml1_mg0.02_sa0.00_bw0.35,0.5,2,4,0.35,0.02,0.0,0.35,1,771,955,1726,0.9140271493212669,0.8280542986425339,0.7601809954751131,0.25025090663267757,0.7650461353871701,0.11927767419443548,0.6646556412391476,221,0.9606587374199451,0.7675779228575095,0.8034200568819264
27,run_027_thr0.50_sup2_len4_cov0.30_ml1_mg0.00_sa0.00_bw0.35,0.5,2,4,0.3,0.0,0.0,0.35,1,772,955,1727,0.9140271493212669,0.8280542986425339,0.7601809954751131,0.2511523834467406,0.7642769279441756,0.11927767419443548,0.6646556412391476,221,0.9615736505032022,0.7675321772033467,0.8033926094894287
39,run_039_thr0.50_sup2_len4_cov0.35_ml1_mg0.00_sa0.00_bw0.35,0.5,2,4,0.35,0.0,0.0,0.35,1,772,955,1727,0.9140271493212669,0.8280542986425339,0.7601809954751131,0.2511523834467406,0.7642769279441756,0.11927767419443548,0.6646556412391476,221,0.9615736505032022,0.7675321772033467,0.8033926094894287
26,run_026_thr0.50_sup2_len4_cov0.30_ml1_mg0.00_sa0.00_bw0.20,0.5,2,4,0.3,0.0,0.0,0.2,1,777,956,1733,0.9140271493212669,0.8280542986425339,0.7601809954751131,0.2412128877935156,0.7620122092398712,0.12047609651404392,0.6641852338873825,221,0.9670631290027447,0.7672577032783695,0.8032279251344425
